label	key	technique	category	institute	source	experiment	developmental-stage	tissue	condition	summary	citation	project	accession	date	analyst	filename	SCIPRJ	access_level	biosample	NGS_file	MLONG
circadian:dark/light_overlay_timepoint_8	circadian:dark/light overlay timepoint 8	RNASeq Overlay	Gene Expression	UNC	WLeach	Transcriptional remodeling upon light removal in a model cnidarian: losses and gains in gene expression	adult	 	dark:dark T8;light:dark T8	dark cycling timepoint: dark:dark, time point 8, replicate A;dark cycling timepoint: dark:dark, time point 8, replicate B;dark cycling timepoint: dark:dark, time point 8, replicate C;dark cycling timepoint: dark:dark, time point 8, replicate D;dark cycling timepoint: light:dark, time point 8, replicate A;dark cycling timepoint: light:dark, time point 8, replicate B;dark cycling timepoint: light:dark, time point 8, replicate C;dark cycling timepoint: light:dark, time point 8, replicate D	PMID:31264275	PRJNA546501	SRR9202616,SRR9202617;SRR9202618,SRR9202619;SRR9202620,SRR9202621;SRR9202622,SRR9202623;SRR9202624,SRR9202625;SRR9202626,SRR9202627;SRR9202628,SRR9202629;SRR9202630,SRR9202631	2/1/2022	smr	Navy:dark:darkT8 D(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/dark:dark_time_point_8_whole_organism_adult_dark:dark_time_point_8_whole_organism_SAMN11960112.Signal.Unique.str1.out.bw); Blue:dark:darkT8 C(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/dark:dark_time_point_8_whole_organism_adult_dark:dark_time_point_8_whole_organism_SAMN11960113.Signal.Unique.str1.out.bw); RoyalBlue:dark:darkT8 B(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/dark:dark_time_point_8_whole_organism_adult_dark:dark_time_point_8_whole_organism_SAMN11960114.Signal.Unique.str1.out.bw); SteelBlue:dark:darkT8 A(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/dark:dark_time_point_8_whole_organism_adult_dark:dark_time_point_8_whole_organism_SAMN11960115.Signal.Unique.str1.out.bw); OrangeRed:light:darkT8 D(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_8_whole_organism_adult_light:dark_time_point_8_whole_organism_SAMN11960116.Signal.Unique.str1.out.bw); Tomato:light:darkT8 C(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_8_whole_organism_adult_light:dark_time_point_8_whole_organism_SAMN11960117.Signal.Unique.str1.out.bw); DarkOrange:light:darkT8 B(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_8_whole_organism_adult_light:dark_time_point_8_whole_organism_SAMN11960118.Signal.Unique.str1.out.bw); Coral:light:darkT8 A(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_8_whole_organism_adult_light:dark_time_point_8_whole_organism_SAMN11960119.Signal.Unique.str1.out.bw)	 	 	 	 	 
circadian:dark/light_overlay_timepoint_9	circadian:dark/light overlay timepoint 9	RNASeq Overlay	Gene Expression	UNC	WLeach	Transcriptional remodeling upon light removal in a model cnidarian: losses and gains in gene expression	adult	 	dark:dark T9;light:dark T9	dark cycling timepoint: dark:dark, time point 9, replicate A;dark cycling timepoint: dark:dark, time point 9, replicate B;dark cycling timepoint: dark:dark, time point 9, replicate C;dark cycling timepoint: dark:dark, time point 9, replicate D;dark cycling timepoint: light:dark, time point 9, replicate A;dark cycling timepoint: light:dark, time point 9, replicate B;dark cycling timepoint: light:dark, time point 9, replicate C;dark cycling timepoint: light:dark, time point 9, replicate D	PMID:31264275	PRJNA546501	SRR9202632,SRR9202633;SRR9202634,SRR9202635;SRR9202636,SRR9202637;SRR9202638,SRR9202639;SRR9202640,SRR9202641;SRR9202642,SRR9202643;SRR9202644,SRR9202645;SRR9202646,SRR9202647	2/1/2022	smr	Navy:dark:darkT9 D(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/dark:dark_time_point_9_whole_organism_adult_dark:dark_time_point_9_whole_organism_SAMN11960104.Signal.Unique.str1.out.bw); Blue:dark:darkT9 C(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/dark:dark_time_point_9_whole_organism_adult_dark:dark_time_point_9_whole_organism_SAMN11960105.Signal.Unique.str1.out.bw); RoyalBlue:dark:darkT9 B(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/dark:dark_time_point_9_whole_organism_adult_dark:dark_time_point_9_whole_organism_SAMN11960106.Signal.Unique.str1.out.bw); SteelBlue:dark:darkT9 A(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/dark:dark_time_point_9_whole_organism_adult_dark:dark_time_point_9_whole_organism_SAMN11960107.Signal.Unique.str1.out.bw); OrangeRed:light:darkT9 D(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_9_whole_organism_adult_light:dark_time_point_9_whole_organism_SAMN11960108.Signal.Unique.str1.out.bw); Tomato:light:darkT9 C(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_9_whole_organism_adult_light:dark_time_point_9_whole_organism_SAMN11960109.Signal.Unique.str1.out.bw); DarkOrange:light:darkT9 B(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_9_whole_organism_adult_light:dark_time_point_9_whole_organism_SAMN11960110.Signal.Unique.str1.out.bw); Coral:light:darkT9 A(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_9_whole_organism_adult_light:dark_time_point_9_whole_organism_SAMN11960111.Signal.Unique.str1.out.bw)	 	 	 	 	 
circadian:green_light_replicate_overlay_for_timepoint_1	circadian:green light replicate overlay for timepoint 1	RNASeq Overlay	Gene Expression	UNC	WLeach	Decoupling behavioral and transcriptional responses to color in an eyeless cnidarian	whole	 	green light:dark T1	whole organism green light:dark T1	PMID:32410571	PRJNA548291	SRR9266901,SRR9266902;SRR9266903,SRR9266904;SRR9266905,SRR9266906;SRR9266907,SRR9266908	2022-02-01	smr	DarkGreen:greenlight:dark T1 D(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017107.Signal.Unique.str1.out.bw); DarkOliveGreen:greenlight:dark T1 C(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017108.Signal.Unique.str1.out.bw); ForestGreen:greenlight:dark T1 B(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017109.Signal.Unique.str1.out.bw); SeaGreen:greenlight:dark T1 A(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017110.Signal.Unique.str1.out.bw)	 	 	green	 	 
circadian:green_light_replicate_overlay_for_timepoint_2	circadian:green light replicate overlay for timepoint 2	RNASeq Overlay	Gene Expression	UNC	WLeach	Decoupling behavioral and transcriptional responses to color in an eyeless cnidarian	whole	 	green light:dark T2	whole organism green light:dark T2	PMID:32410571	PRJNA548291	SRR9266933,SRR9266934;SRR9266935,SRR9266936;SRR9266937,SRR9266938;SRR9266939,SRR9266940	2022-02-01	smr	DarkGreen:greenlight:dark T2 D(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017156.Signal.Unique.str1.out.bw); DarkOliveGreen:greenlight:dark T2 C(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017157.Signal.Unique.str1.out.bw); ForestGreen:greenlight:dark T2 B(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017158.Signal.Unique.str1.out.bw); SeaGreen:greenlight:dark T2 A(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017159.Signal.Unique.str1.out.bw)	 	 	green	 	 
circadian:green_light_replicate_overlay_for_timepoint_3	circadian:green light replicate overlay for timepoint 3	RNASeq Overlay	Gene Expression	UNC	WLeach	Decoupling behavioral and transcriptional responses to color in an eyeless cnidarian	whole	 	green light:dark T3	whole organism green light:dark T3	PMID:32410571	PRJNA548291	SRR9266965,SRR9266966;SRR9266967,SRR9266968;SRR9266969,SRR9266970;SRR9266971,SRR9266972	2022-02-01	smr	DarkGreen:greenlight:dark T3 C(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017141.Signal.Unique.str1.out.bw); DarkOliveGreen:greenlight:dark T3 B(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017142.Signal.Unique.str1.out.bw); ForestGreen:greenlight:dark T3 A(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017143.Signal.Unique.str1.out.bw); SeaGreen:greenlight:dark T3 D(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017242.Signal.Unique.str1.out.bw)	 	 	green	 	 
circadian:green_light_replicate_overlay_for_timepoint_4	circadian:green light replicate overlay for timepoint 4	RNASeq Overlay	Gene Expression	UNC	WLeach	Decoupling behavioral and transcriptional responses to color in an eyeless cnidarian	whole	 	green light:dark T4	whole organism green light:dark T4	PMID:32410571	PRJNA548291	SRR9266997,SRR9266998;SRR9266999,SRR9267000;SRR9267001,SRR9267002;SRR9267003,SRR9267004	2022-02-01	smr	DarkGreen:greenlight:dark T4 D(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017030.Signal.Unique.str1.out.bw); DarkOliveGreen:greenlight:dark T4 C(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017031.Signal.Unique.str1.out.bw); ForestGreen:greenlight:dark T4 B(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017032.Signal.Unique.str1.out.bw); SeaGreen:greenlight:dark T4 A(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017033.Signal.Unique.str1.out.bw)	 	 	green	 	 
circadian:green_light_replicate_overlay_for_timepoint_5	circadian:green light replicate overlay for timepoint 5	RNASeq Overlay	Gene Expression	UNC	WLeach	Decoupling behavioral and transcriptional responses to color in an eyeless cnidarian	whole	 	green light:dark T5	whole organism green light:dark T5	PMID:32410571	PRJNA548291	SRR9267029,SRR9267030;SRR9267031,SRR9267032;SRR9267033,SRR9267034;SRR9267035,SRR9267036	2022-02-01	smr	DarkGreen:greenlight:dark T5 D(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017135.Signal.Unique.str1.out.bw); DarkOliveGreen:greenlight:dark T5 C(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017136.Signal.Unique.str1.out.bw); ForestGreen:greenlight:dark T5 B(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017137.Signal.Unique.str1.out.bw); SeaGreen:greenlight:dark T5 A(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017138.Signal.Unique.str1.out.bw)	 	 	green	 	 
circadian:green_light_replicate_overlay_for_timepoint_6	circadian:green light replicate overlay for timepoint 6	RNASeq Overlay	Gene Expression	UNC	WLeach	Decoupling behavioral and transcriptional responses to color in an eyeless cnidarian	whole	 	green light:dark T6	whole organism green light:dark T6	PMID:32410571	PRJNA548291	SRR9267061,SRR9267062;SRR9267063,SRR9267064;SRR9267065,SRR9267066;SRR9267067,SRR9267068	2022-02-01	smr	DarkGreen:greenlight:dark T6 D(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017441.Signal.Unique.str1.out.bw); DarkOliveGreen:greenlight:dark T6 C(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017443.Signal.Unique.str1.out.bw); ForestGreen:greenlight:dark T6 B(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017444.Signal.Unique.str1.out.bw); SeaGreen:greenlight:dark T6 A(GCA_033964005.1/Leach_2019/GPL23802/PRJNA548291/whole-organism_adult_green_light:dark_SAMN12017445.Signal.Unique.str1.out.bw)	 	 	green	 	 
circadian:light_replicate_overlay_timepoint_1	circadian:light replicate overlay timepoint 1	RNASeq Overlay	Gene Expression	UNC	WLeach	Transcriptional remodeling upon light removal in a model cnidarian: losses and gains in gene expression	adult	 	light:dark T1	dark cycling timepoint: light:dark, time point 1, replicate A;dark cycling timepoint: light:dark, time point 1, replicate B;dark cycling timepoint: light:dark, time point 1, replicate C;dark cycling timepoint: light:dark, time point 1, replicate D	PMID:31264275	PRJNA546501	SRR9202504,SRR9202505;SRR9202506,SRR9202507;SRR9202508,SRR9202509;SRR9202510,SRR9202511	2/1/2022	smr	OrangeRed:light:darkT1 D(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_1_whole_organism_adult_light:dark_time_point_1_whole_organism_SAMN11960077.Signal.Unique.str1.out.bw); Tomato:light:darkT1 C(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_1_whole_organism_adult_light:dark_time_point_1_whole_organism_SAMN11960078.Signal.Unique.str1.out.bw); DarkOrange:light:darkT1 B(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_1_whole_organism_adult_light:dark_time_point_1_whole_organism_SAMN11960079.Signal.Unique.str1.out.bw); Coral:light:darkT1 A(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_1_whole_organism_adult_light:dark_time_point_1_whole_organism_SAMN11960080.Signal.Unique.str1.out.bw)	 	 	 	 	 
circadian:light_replicate_overlay_timepoint_10	circadian:light replicate overlay timepoint 10	RNASeq Overlay	Gene Expression	UNC	WLeach	Transcriptional remodeling upon light removal in a model cnidarian: losses and gains in gene expression	adult	 	light:dark T10	dark cycling timepoint: light:dark, time point 10, replicate A;dark cycling timepoint: light:dark, time point 10, replicate B;dark cycling timepoint: light:dark, time point 10, replicate C;dark cycling timepoint: light:dark, time point 10, replicate D	PMID:31264275	PRJNA546501	SRR9202648,SRR9202649;SRR9202650,SRR9202651;SRR9202652,SRR9202653;SRR9202654,SRR9202655	2/1/2022	smr	OrangeRed:light:darkT10 D(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_10_whole_organism_adult_light:dark_time_point_10_whole_organism_SAMN11960100.Signal.Unique.str1.out.bw); Tomato:light:darkT10 C(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_10_whole_organism_adult_light:dark_time_point_10_whole_organism_SAMN11960101.Signal.Unique.str1.out.bw); DarkOrange:light:darkT10 B(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_10_whole_organism_adult_light:dark_time_point_10_whole_organism_SAMN11960102.Signal.Unique.str1.out.bw); Coral:light:darkT10 A(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_10_whole_organism_adult_light:dark_time_point_10_whole_organism_SAMN11960103.Signal.Unique.str1.out.bw)	 	 	 	 	 
circadian:light_replicate_overlay_timepoint_11	circadian:light replicate overlay timepoint 11	RNASeq Overlay	Gene Expression	UNC	WLeach	Transcriptional remodeling upon light removal in a model cnidarian: losses and gains in gene expression	adult	 	light:dark T11	dark cycling timepoint: light:dark, time point 11, replicate A;dark cycling timepoint: light:dark, time point 11, replicate B;dark cycling timepoint: light:dark, time point 11, replicate C;dark cycling timepoint: light:dark, time point 11, replicate D	PMID:31264275	PRJNA546501	SRR9202664,SRR9202665;SRR9202666,SRR9202667;SRR9202668,SRR9202669;SRR9202670,SRR9202671	2/1/2022	smr	OrangeRed:light:darkT11 D(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_11_whole_organism_adult_light:dark_time_point_11_whole_organism_SAMN11960168.Signal.Unique.str1.out.bw); Tomato:light:darkT11 C(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_11_whole_organism_adult_light:dark_time_point_11_whole_organism_SAMN11960169.Signal.Unique.str1.out.bw); DarkOrange:light:darkT11 B(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_11_whole_organism_adult_light:dark_time_point_11_whole_organism_SAMN11960170.Signal.Unique.str1.out.bw); Coral:light:darkT11 A(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_11_whole_organism_adult_light:dark_time_point_11_whole_organism_SAMN11960171.Signal.Unique.str1.out.bw)	 	 	 	 	 
circadian:light_replicate_overlay_timepoint_12	circadian:light replicate overlay timepoint 12	RNASeq Overlay	Gene Expression	UNC	WLeach	Transcriptional remodeling upon light removal in a model cnidarian: losses and gains in gene expression	adult	 	light:dark T12	dark cycling timepoint: light:dark, time point 12, replicate A;dark cycling timepoint: light:dark, time point 12, replicate B;dark cycling timepoint: light:dark, time point 12, replicate C;dark cycling timepoint: light:dark, time point 12, replicate D	PMID:31264275	PRJNA546501	SRR9202680,SRR9202681;SRR9202682,SRR9202683;SRR9202684,SRR9202685;SRR9202686,SRR9202687	2/1/2022	smr	OrangeRed:light:darkT12 D(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_12_whole_organism_adult_light:dark_time_point_12_whole_organism_SAMN11960160.Signal.Unique.str1.out.bw); Tomato:light:darkT12 C(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_12_whole_organism_adult_light:dark_time_point_12_whole_organism_SAMN11960161.Signal.Unique.str1.out.bw); DarkOrange:light:darkT12 B(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_12_whole_organism_adult_light:dark_time_point_12_whole_organism_SAMN11960162.Signal.Unique.str1.out.bw); Coral:light:darkT12 A(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_12_whole_organism_adult_light:dark_time_point_12_whole_organism_SAMN11960163.Signal.Unique.str1.out.bw)	 	 	 	 	 
circadian:light_replicate_overlay_timepoint_13	circadian:light replicate overlay timepoint 13	RNASeq Overlay	Gene Expression	UNC	WLeach	Transcriptional remodeling upon light removal in a model cnidarian: losses and gains in gene expression	adult	 	light:dark T13	dark cycling timepoint: light:dark, time point 13, replicate A;dark cycling timepoint: light:dark, time point 13, replicate B;dark cycling timepoint: light:dark, time point 13, replicate C;dark cycling timepoint: light:dark, time point 13, replicate D	PMID:31264275	PRJNA546501	SRR9202696;SRR9202697;SRR9202698;SRR9202699	2/1/2022	smr	OrangeRed:light:darkT13 D(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_13_whole_organism_adult_light:dark_time_point_13_whole_organism_SAMN11960151.Signal.Unique.str1.out.bw); Tomato:light:darkT13 C(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_13_whole_organism_adult_light:dark_time_point_13_whole_organism_SAMN11960152.Signal.Unique.str1.out.bw); DarkOrange:light:darkT13 B(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_13_whole_organism_adult_light:dark_time_point_13_whole_organism_SAMN11960153.Signal.Unique.str1.out.bw); Coral:light:darkT13 A(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_13_whole_organism_adult_light:dark_time_point_13_whole_organism_SAMN11960154.Signal.Unique.str1.out.bw)	 	 	 	 	 
circadian:light_replicate_overlay_timepoint_14	circadian:light replicate overlay timepoint 14	RNASeq Overlay	Gene Expression	UNC	WLeach	Transcriptional remodeling upon light removal in a model cnidarian: losses and gains in gene expression	adult	 	light:dark T14	dark cycling timepoint: light:dark, time point 14, replicate A;dark cycling timepoint: light:dark, time point 14, replicate B;dark cycling timepoint: light:dark, time point 14, replicate C;dark cycling timepoint: light:dark, time point 14, replicate D	PMID:31264275	PRJNA546501	SRR9202704;SRR9202705;SRR9202706;SRR9202707	2/1/2022	smr	OrangeRed:light:darkT14 D(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_14_whole_organism_adult_light:dark_time_point_14_whole_organism_SAMN11960143.Signal.Unique.str1.out.bw); Tomato:light:darkT14 C(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_14_whole_organism_adult_light:dark_time_point_14_whole_organism_SAMN11960144.Signal.Unique.str1.out.bw); DarkOrange:light:darkT14 B(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_14_whole_organism_adult_light:dark_time_point_14_whole_organism_SAMN11960145.Signal.Unique.str1.out.bw); Coral:light:darkT14 A(GCA_033964005.1/Leach_2019/GPL23802/PRJNA546501/light:dark_time_point_14_whole_organism_adult_light:dark_time_point_14_whole_organism_SAMN11960146.Signal.Unique.str1.out.bw)	 	 	 	 	 
